comp_id,comp_name,year,month,date_from,date_to,country_code,city,comp_type,disciplines
550,FINA Open Water Swimming Grand Prix 2010,2010,10,2010-10-26T23:00:00Z,2010-10-26T23:00:00Z,MKD,Ohrid Lake,UltraMarathon Swim Series,OW
563,FINA Open Water Swimming Grand Prix 2010,2010,8,2010-08-07T05:00:00Z,2010-08-07T05:00:00Z,CAN,Lac Magog,UltraMarathon Swim Series,OW
564,FINA Open Water Swimming Grand Prix 2010,2010,7,2010-07-31T23:00:00Z,2010-07-31T23:00:00Z,SRB,Sabac,UltraMarathon Swim Series,OW
565,FINA Open Water Swimming Grand Prix 2010,2010,7,2010-07-31T05:00:00Z,2010-07-31T05:00:00Z,CAN,Lac St-Jean,UltraMarathon Swim Series,OW
572,FINA Open Water Swimming Grand Prix 2010,2010,6,2010-06-26T23:00:00Z,2010-06-26T23:00:00Z,ITA,Capri-Napoli,UltraMarathon Swim Series,OW
585,FINA Open Water Swimming Grand Prix 2010,2010,4,2010-04-17T05:00:00Z,2010-04-17T05:00:00Z,MEX,Sumidero Canyon,UltraMarathon Swim Series,OW
590,FINA Open Water Swimming Grand Prix 2010,2010,2,2010-02-07T03:00:00Z,2010-02-07T03:00:00Z,ARG,Hernandarias-Parana,UltraMarathon Swim Series,OW
593,FINA Open Water Swimming Grand Prix 2010,2010,1,2010-01-31T03:00:00Z,2010-01-31T03:00:00Z,ARG,Santa Fe,UltraMarathon Swim Series,OW
594,FINA Open Water Swimming Grand Prix 2010,2010,1,2010-01-24T03:00:00Z,2010-01-24T03:00:00Z,ARG,Rosario,UltraMarathon Swim Series,OW
601,FINA Open Water Swimming Grand Prix 2009,2009,10,2009-10-24T20:00:00Z,2009-10-24T20:00:00Z,UAE,Abu Dhabi,UltraMarathon Swim Series,OW
614,FINA Open Water Swimming Grand Prix 2009,2009,8,2009-08-01T05:00:00Z,2009-08-01T05:00:00Z,CAN,Lac Magog,UltraMarathon Swim Series,OW
615,FINA Open Water Swimming Grand Prix 2009,2009,7,2009-07-25T05:00:00Z,2009-07-25T05:00:00Z,CAN,Lac St-Jean,UltraMarathon Swim Series,OW
617,FINA Open Water Swimming Grand Prix 2009,2009,7,2009-07-17T23:00:00Z,2009-07-17T23:00:00Z,MKD,Ohrid Lake,UltraMarathon Swim Series,OW
620,FINA Open Water Swimming Grand Prix 2009,2009,6,2009-06-20T23:00:00Z,2009-06-20T23:00:00Z,ITA,Capri-Napoli,UltraMarathon Swim Series,OW
631,FINA Open Water Swimming Grand Prix 2009,2009,4,2009-04-18T05:00:00Z,2009-04-18T05:00:00Z,MEX,Sumidero Canyon,UltraMarathon Swim Series,OW
638,FINA Open Water Swimming Grand Prix 2009,2009,2,2009-02-14T03:00:00Z,2009-02-14T03:00:00Z,ARG,Viedma,UltraMarathon Swim Series,OW
640,FINA Open Water Swimming Grand Prix 2009,2009,2,2009-02-07T03:00:00Z,2009-02-07T03:00:00Z,ARG,Rosario,UltraMarathon Swim Series,OW
641,FINA Open Water Swimming Grand Prix 2009,2009,2,2009-02-01T03:00:00Z,2009-02-01T03:00:00Z,ARG,Santa Fe,UltraMarathon Swim Series,OW
651,FINA Open Water Swimming Grand Prix 2008,2008,10,2008-10-13T05:00:00Z,2008-10-13T05:00:00Z,MEX,Sumidero Canyon,UltraMarathon Swim Series,OW
658,FINA Open Water Swimming Grand Prix 2008,2008,8,2008-08-02T05:00:00Z,2008-08-02T05:00:00Z,CAN,Lac Magog,UltraMarathon Swim Series,OW
659,FINA Open Water Swimming Grand Prix 2008 ,2008,7,2008-07-28T05:00:00Z,2008-07-28T05:00:00Z,CAN,Lac St-Jean,UltraMarathon Swim Series,OW
661,FINA Open Water Swimming Grand Prix 2008 ,2008,7,2008-07-20T23:00:00Z,2008-07-20T23:00:00Z,MKD,Ohrid Lake,UltraMarathon Swim Series,OW
662,FINA Open Water Swimming Grand Prix 2008 ,2008,7,2008-07-14T23:00:00Z,2008-07-14T23:00:00Z,SRB,Sabac,UltraMarathon Swim Series,OW
664,FINA Open Water Swimming Grand Prix 2008 ,2008,7,2008-07-04T23:00:00Z,2008-07-04T23:00:00Z,ITA,Capri-Napoli,UltraMarathon Swim Series,OW
686,FINA Open Water Swimming Grand Prix 2008,2008,2,2008-02-16T03:00:00Z,2008-02-16T03:00:00Z,ARG,Viedma,UltraMarathon Swim Series,OW
687,FINA Open Water Swimming Grand Prix 2008,2008,2,2008-02-09T03:00:00Z,2008-02-09T03:00:00Z,ARG,Rosario,UltraMarathon Swim Series,OW
688,FINA Open Water Swimming Grand Prix 2008,2008,2,2008-02-03T03:00:00Z,2008-02-03T03:00:00Z,ARG,Santa Fe,UltraMarathon Swim Series,OW
698,FINA Open Water Swimming Grand Prix 2007 ,2007,10,2007-10-13T05:00:00Z,2007-10-13T05:00:00Z,MEX,Sumidero Canyon,UltraMarathon Swim Series,OW
709,FINA Open Water Swimming Grand Prix 2007,2007,8,2007-08-04T05:00:00Z,2007-08-04T05:00:00Z,CAN,Lac Magog,UltraMarathon Swim Series,OW
710,FINA Open Water Swimming Grand Prix 2007,2007,7,2007-07-28T05:00:00Z,2007-07-28T05:00:00Z,CAN,Lac St-Jean,UltraMarathon Swim Series,OW
713,FINA Open Water Swimming Grand Prix 2007,2007,7,2007-07-20T23:00:00Z,2007-07-20T23:00:00Z,MKD,Ohrid Lake,UltraMarathon Swim Series,OW
714,FINA Open Water Swimming Grand Prix 2007,2007,7,2007-07-14T23:00:00Z,2007-07-14T23:00:00Z,SRB,Sabac,UltraMarathon Swim Series,OW
715,FINA Open Water Swimming Grand Prix 2007,2007,7,2007-07-06T23:00:00Z,2007-07-06T23:00:00Z,ITA,Capri-Napoli,UltraMarathon Swim Series,OW
735,FINA Open Water Swimming Grand Prix 2007,2007,2,2007-02-04T03:00:00Z,2007-02-04T03:00:00Z,ARG,Santa Fe,UltraMarathon Swim Series,OW
737,FINA Open Water Swimming Grand Prix 2007,2007,1,2007-01-21T03:00:00Z,2007-01-21T03:00:00Z,ARG,Hernandarias-Parana,UltraMarathon Swim Series,OW
1169,CANCELLED - FINA UltraMarathon Swim Series 2021,2021,11,2021-11-21T03:00:00Z,2021-11-21T03:00:00Z,ARG,Rosario,UltraMarathon Swim Series,OW
1173,FINA UltraMarathon Swim Series 2021,2021,8,2021-08-20T23:00:00Z,2021-08-20T23:00:00Z,MKD,Ohrid,UltraMarathon Swim Series,OW
1175,CANCELLED - FINA UltraMarathon Swim Series 2021,2021,7,2021-07-31T04:00:00Z,2021-07-31T04:00:00Z,CAN,Lac St-Jean,UltraMarathon Swim Series,OW
2368,FINA UltraMarathon Swim Series 2021,2021,9,2021-09-04T23:00:00Z,2021-09-04T23:00:00Z,ITA,Capri-Napoli,UltraMarathon Swim Series,OW
8,FINA Olympic Marathon Swim Qualifier 2021,2021,6,2021-06-19T00:00:00Z,2021-06-20T00:00:00Z,POR,Setubal,Marathon Swimming Olympic Games Qualification Tournament,OW
270,FINA Marathon Swimming Olympic Games Qualification Tournament 2016,2016,6,2016-06-11T00:00:00Z,2016-06-12T00:00:00Z,POR,Setubal,Marathon Swimming Olympic Games Qualification Tournament,OW
474,FINA Marathon Swimming Olympic Games Qualification Tournament 2012,2012,6,2012-06-09T00:00:00Z,2012-06-10T00:00:00Z,POR,Setubal,Marathon Swimming Olympic Games Qualification Tournament,OW
150,FINA World Junior Open Water Swimming Championships 2018,2018,9,2018-09-05T22:00:00Z,2018-09-07T22:00:00Z,ISR,Eilat,World Junior Open Water Swimming Championships,OW
265,FINA World Junior Open Water Swimming Championships 2016,2016,7,2016-07-15T23:00:00Z,2016-07-17T23:00:00Z,NED,Hoorn,World Junior Open Water Swimming Championships,OW
356,FINA World Junior Open Water Swimming Championships 2014,2014,9,2014-09-04T23:00:00Z,2014-09-06T23:00:00Z,HUN,Balatonfured,World Junior Open Water Swimming Championships,OW
462,FINA World Junior Open Water Swimming Championships 2012,2012,8,2012-08-17T05:00:00Z,2012-08-19T05:00:00Z,CAN,Welland,World Junior Open Water Swimming Championships,OW
2910,FINA World Junior Open Water Swimming Championships 2022,2022,9,2022-09-15T20:00:00Z,2022-09-17T20:00:00Z,SEY,Mahé,World Junior Open Water Swimming Championships,OW
568,FINA World Open Water Swimming Championships 2010,2010,7,2010-07-17T05:00:00Z,2010-07-22T05:00:00Z,CAN,Roberval,Open Water Swimming World Championships,OW
678,FINA World Open Water Swimming Championships 2008,2008,5,2008-05-02T23:00:00Z,2008-05-07T23:00:00Z,ESP,Sevilla,Open Water Swimming World Championships,OW
740,FINA World Open Water Swimming Championships 2006,2006,8,2006-08-28T23:00:00Z,2006-09-02T23:00:00Z,ITA,Napoli,Open Water Swimming World Championships,OW
789,FINA World Open Water Swimming Championships 2004,2004,11,2004-11-25T20:00:00Z,2004-12-01T20:00:00Z,UAE,Dubai,Open Water Swimming World Championships,OW
836,FINA World Open Water Swimming Championships 2002,2002,9,2002-09-22T22:00:00Z,2002-09-27T22:00:00Z,EGY,Sharm El Sheikh,Open Water Swimming World Championships,OW
887,FINA World Open Water Swimming Championships 2000,2000,10,2000-10-29T10:00:00Z,2000-11-04T10:00:00Z,USA,Honolulu-Hawaii,Open Water Swimming World Championships,OW
45,CANCELLED - FINA Artistic Swimming World Series 2020,2020,6,2020-06-18T05:00:00Z,2020-06-20T05:00:00Z,CAN,Windsor,Artistic Swimming World Series,SY
47,CANCELLED - FINA Artistic Swimming World Series 2020,2020,6,2020-06-12T05:00:00Z,2020-06-14T05:00:00Z,USA,Rochester,Artistic Swimming World Series,SY
51,CANCELLED - FINA Artistic Swimming World Series 2020,2020,5,2020-05-28T23:00:00Z,2020-05-30T23:00:00Z,ESP,Madrid,Artistic Swimming World Series,SY
56,CANCELLED - FINA Artistic Swimming World Series 2020,2020,4,2020-04-16T21:00:00Z,2020-04-18T21:00:00Z,RUS,Kazan,Artistic Swimming World Series,SY
57,CANCELLED - FINA Artistic Swimming World Series 2020,2020,4,2020-04-09T23:00:00Z,2020-04-11T23:00:00Z,HUN,Budapest,Artistic Swimming World Series,SY
58,CANCELLED - FINA Artistic Swimming World Series 2020,2020,4,2020-04-02T22:00:00Z,2020-04-04T22:00:00Z,GRE,Alexandroupolis,Artistic Swimming World Series,SY
59,CANCELLED - FINA Artistic Swimming World Series 2020,2020,3,2020-03-26T22:00:00Z,2020-03-28T22:00:00Z,EGY,Hurghada,Artistic Swimming World Series,SY
62,FINA Artistic Swimming World Series 2020,2020,3,2020-03-05T23:00:00Z,2020-03-07T23:00:00Z,FRA,Paris,Artistic Swimming World Series,SY
99,FINA Artistic Swimming World Series  2019 - Super Final,2019,6,2019-06-13T23:00:00Z,2019-06-15T23:00:00Z,HUN,Budapest,Artistic Swimming World Series,SY
104,FINA Artistic Swimming World Series 2019,2019,5,2019-05-30T23:00:00Z,2019-06-01T23:00:00Z,ESP,Barcelona,Artistic Swimming World Series,SY
106,FINA Artistic Swimming World Series 2019,2019,5,2019-05-30T05:00:00Z,2019-06-01T05:00:00Z,CAN,Québec City,Artistic Swimming World Series,SY
108,FINA Artistic Swimming World Series 2019,2019,5,2019-05-24T05:00:00Z,2019-05-26T05:00:00Z,USA,Greensboro,Artistic Swimming World Series,SY
113,FINA Artistic Swimming World Series 2019,2019,5,2019-05-03T16:00:00Z,2019-05-05T16:00:00Z,CHN,Beijing,Artistic Swimming World Series,SY
114,FINA Artistic Swimming World Series 2019,2019,4,2019-04-26T15:00:00Z,2019-04-28T15:00:00Z,JPN,Tokyo,Artistic Swimming World Series,SY
117,FINA Artistic Swimming World Series 2019,2019,4,2019-04-18T21:00:00Z,2019-04-20T21:00:00Z,RUS,Kazan,Artistic Swimming World Series,SY
120,FINA Artistic Swimming World Series 2019,2019,4,2019-04-03T22:00:00Z,2019-04-06T22:00:00Z,GRE,Alexandroupolis,Artistic Swimming World Series,SY
127,FINA Artistic Swimming World Series 2019,2019,2,2019-02-27T23:00:00Z,2019-03-02T23:00:00Z,FRA,Paris,Artistic Swimming World Series,SY
162,FINA Artistic Swimming World Series 2018,2018,6,2018-06-28T19:00:00Z,2018-06-30T19:00:00Z,UZB,Tashkent,Artistic Swimming World Series,SY
165,FINA Artistic Swimming World Series 2018,2018,6,2018-06-14T22:00:00Z,2018-06-16T22:00:00Z,GRE,Syros Island,Artistic Swimming World Series,SY
167,FINA Artistic Swimming World Series 2018,2018,6,2018-06-07T08:00:00Z,2018-06-09T08:00:00Z,USA,Los Angeles,Artistic Swimming World Series,SY
169,FINA Artistic Swimming World Series 2018,2018,5,2018-05-31T08:00:00Z,2018-06-02T08:00:00Z,CAN,Surrey BC,Artistic Swimming World Series,SY
171,FINA Artistic Swimming World Series 2018,2018,5,2018-05-24T23:00:00Z,2018-05-26T23:00:00Z,ESP,Madrid,Artistic Swimming World Series,SY
173,FINA Artistic Swimming World Series 2018,2018,5,2018-05-17T23:00:00Z,2018-05-19T23:00:00Z,HUN,Budapest,Artistic Swimming World Series,SY
174,FINA Artistic Swimming World Series 2018,2018,5,2018-05-10T23:00:00Z,2018-05-12T23:00:00Z,SVK,Samorin,Artistic Swimming World Series,SY
177,FINA Artistic Swimming World Series 2018,2018,4,2018-04-26T15:00:00Z,2018-04-29T15:00:00Z,JPN,Tokyo,Artistic Swimming World Series,SY
179,FINA Artistic Swimming World Series 2018,2018,4,2018-04-19T16:00:00Z,2018-04-21T16:00:00Z,CHN,Beijing,Artistic Swimming World Series,SY
184,FINA Artistic Swimming World Series 2018,2018,3,2018-03-08T23:00:00Z,2018-03-10T23:00:00Z,FRA,Paris,Artistic Swimming World Series,SY
201,FINA Synchro World Series 2017,2017,9,2017-09-20T19:00:00Z,2017-09-23T19:00:00Z,UZB,Tashkent,Artistic Swimming World Series,SY
216,FINA Synchro World Series 2017,2017,6,2017-06-22T05:00:00Z,2017-06-24T05:00:00Z,USA,Long Island,Artistic Swimming World Series,SY
219,FINA Synchro World Series 2017,2017,5,2017-05-25T23:00:00Z,2017-05-27T23:00:00Z,ESP,Gran Canaria,Artistic Swimming World Series,SY
222,FINA Synchro World Series 2017,2017,5,2017-05-02T05:00:00Z,2017-05-07T05:00:00Z,CAN,Toronto,Artistic Swimming World Series,SY
224,FINA Synchro World Series 2017,2017,4,2017-04-27T15:00:00Z,2017-04-29T15:00:00Z,JPN,Tokyo,Artistic Swimming World Series,SY
227,FINA Synchro World Series 2017,2017,4,2017-04-21T16:00:00Z,2017-04-23T16:00:00Z,CHN,Taiyuan,Artistic Swimming World Series,SY
232,FINA Synchro World Series 2017,2017,3,2017-03-09T23:00:00Z,2017-03-11T23:00:00Z,FRA,Paris,Artistic Swimming World Series,SY
1117,FINA Artistic Swimming World Series 2021,2021,2,2021-02-20T06:00:00Z,2021-02-21T06:00:00Z,USA,Virtual Event,Artistic Swimming World Series,SY
1118,FINA Artistic Swimming World Series 2021,2021,5,2021-05-29T06:00:00Z,2021-05-30T06:00:00Z,CAN,Virtual Event,Artistic Swimming World Series,SY
1119,CANCELLED - FINA Artistic Swimming World Series 2021,2021,6,2021-06-03T22:00:00Z,2021-06-05T22:00:00Z,GRE,Alexandroupolis,Artistic Swimming World Series,SY
1120,CANCELLED - FINA Artistic Swimming World Series 2021,2021,4,2021-04-22T23:00:00Z,2021-04-24T23:00:00Z,FRA,Paris,Artistic Swimming World Series,SY
1121,FINA Artistic Swimming World Series 2021,2021,4,2021-04-15T21:00:00Z,2021-04-17T21:00:00Z,RUS,Kazan,Artistic Swimming World Series,SY
1122,FINA Artistic Swimming World Series 2021,2021,4,2021-04-09T23:00:00Z,2021-04-10T23:00:00Z,HUN,Budapest,Artistic Swimming World Series,SY
1179,FINA Artistic Swimming World Series 2021 - Super Final,2021,6,2021-06-09T23:00:00Z,2021-06-12T23:00:00Z,ESP,Barcelona,Artistic Swimming World Series,SY
2796,FINA Artistic Swimming World Series 2022,2022,3,2022-03-18T23:00:00Z,2022-03-19T23:00:00Z,FINA,USA & CAN - Virtual Event,Artistic Swimming World Series,SY
2797,FINA Artistic Swimming World Series 2022,2022,3,2022-03-31T23:00:00Z,2022-04-02T23:00:00Z,FRA,Paris,Artistic Swimming World Series,SY
2798,FINA Artistic Swimming World Series 2022,2022,5,2022-05-06T23:00:00Z,2022-05-07T23:00:00Z,AUS,Virtual Event,Artistic Swimming World Series,SY
2888,CANCELLED - FINA Artistic Swimming World Series 2022,2022,4,2022-04-07T21:00:00Z,2022-04-09T21:00:00Z,RUS,Kazan,Artistic Swimming World Series,SY
2920,FINA Artistic Swimming World Series 2022 - Super Final,2022,5,2022-05-19T22:00:00Z,2022-05-21T22:00:00Z,GRE,Athens,Artistic Swimming World Series,SY
3084,World Aquatics Artistic Swimming World Cup - Markham 2023,2023,3,2023-03-16T05:00:00Z,2023-03-18T05:00:00Z,CAN,Markham,Artistic Swimming World Series,SY
3085,World Aquatics Artistic Swimming World Cup - Cairo 2023,2023,4,2023-04-27T22:00:00Z,2023-04-29T22:00:00Z,EGY,Cairo,Artistic Swimming World Series,SY
3086,World Aquatics Artistic Swimming World Cup - Montpellier 2023,2023,5,2023-05-04T23:00:00Z,2023-05-06T23:00:00Z,FRA,Montpellier,Artistic Swimming World Series,SY
242,FINA Synchro World Trophy 2016,2016,11,2016-11-25T16:00:00Z,2016-11-26T16:00:00Z,CHN,Yangzhou,Artistic Swimming World Trophy,SY
289,FINA Synchro World Trophy 2015,2015,12,2015-12-11T16:00:00Z,2015-12-12T16:00:00Z,CHN,Keqiao,Artistic Swimming World Trophy,SY
340,FINA Synchro World Trophy 2014,2014,12,2014-12-12T16:00:00Z,2014-12-13T16:00:00Z,CHN,Beijing,Artistic Swimming World Trophy,SY
394,FINA Synchro World Trophy 2013,2013,11,2013-11-29T06:00:00Z,2013-12-01T06:00:00Z,MEX,Mexico City,Artistic Swimming World Trophy,SY
449,FINA Synchro World Trophy 2012,2012,11,2012-11-30T06:00:00Z,2012-12-02T06:00:00Z,MEX,Mexico City,Artistic Swimming World Trophy,SY
497,FINA Synchro World Trophy 2011,2011,12,2011-12-08T16:00:00Z,2011-12-10T16:00:00Z,CHN,Beijing  ,Artistic Swimming World Trophy,SY
545,FINA Synchro World Trophy 2010,2010,12,2010-12-02T21:00:00Z,2010-12-04T21:00:00Z,RUS,Moscow,Artistic Swimming World Trophy,SY
595,FINA Synchro World Trophy 2009,2009,11,2009-11-27T05:00:00Z,2009-11-29T05:00:00Z,CAN,Montreal,Artistic Swimming World Trophy,SY
644,FINA Synchro World Trophy 2008,2008,12,2008-12-04T23:00:00Z,2008-12-06T23:00:00Z,ESP,Madrid,Artistic Swimming World Trophy,SY
699,FINA Synchro World Trophy 2007,2007,10,2007-10-12T03:00:00Z,2007-10-14T03:00:00Z,BRA,Rio de Janeiro,Artistic Swimming World Trophy,SY
738,FINA Synchro World Trophy 2006,2006,10,2006-10-25T21:00:00Z,2006-10-28T21:00:00Z,RUS,Moscow,Artistic Swimming World Trophy,SY
352,FINA Synchronised Swimming World Cup 2014,2014,10,2014-10-02T05:00:00Z,2014-10-05T05:00:00Z,CAN,Quebec City ,Artistic Swimming World Cup,SY
558,FINA Synchronised Swimming World Cup 2010,2010,9,2010-09-15T16:00:00Z,2010-09-18T16:00:00Z,CHN,Changshu,Artistic Swimming World Cup,SY
739,FINA Synchronised Swimming World Cup 2006,2006,9,2006-09-13T15:00:00Z,2006-09-16T15:00:00Z,JPN,Yokohama,Artistic Swimming World Cup,SY
837,FINA Synchronised Swimming World Cup 2002,2002,9,2002-09-11T23:00:00Z,2002-09-14T23:00:00Z,SUI,Zurich,Artistic Swimming World Cup,SY
918,FINA Synchronised Swimming World Cup 1999,1999,9,1999-09-07T15:00:00Z,1999-09-11T15:00:00Z,KOR,Seoul,Artistic Swimming World Cup,SY
969,FINA Synchronised Swimming World Cup 1997,1997,7,1997-07-15T16:00:00Z,1997-07-18T16:00:00Z,CHN,Guangzhou,Artistic Swimming World Cup,SY
1009,FINA Synchronised Swimming World Cup 1995,1995,8,1995-08-01T05:00:00Z,1995-08-05T05:00:00Z,USA,Atlanta,Artistic Swimming World Cup,SY
1037,FINA Synchronised Swimming World Cup 1993,1993,7,1993-07-06T23:00:00Z,1993-07-09T23:00:00Z,SUI,Lausanne,Artistic Swimming World Cup,SY
1055,FINA Synchronised Swimming World Cup 1991,1991,9,1991-09-11T23:00:00Z,1991-09-14T23:00:00Z,GER,Bonn,Artistic Swimming World Cup,SY
1073,FINA Synchronised Swimming World Cup 1989,1989,9,1989-09-06T23:00:00Z,1989-09-08T23:00:00Z,FRA,Paris,Artistic Swimming World Cup,SY
1084,FINA Synchronised Swimming World Cup 1987,1987,9,1987-09-30T22:00:00Z,1987-10-02T22:00:00Z,EGY,Cairo,Artistic Swimming World Cup,SY
1087,FINA Synchronised Swimming World Cup 1985,1985,8,1985-08-23T05:00:00Z,1985-08-25T05:00:00Z,USA,Indianapolis,Artistic Swimming World Cup,SY
1094,FINA Synchronised Swimming World Cup 1979,1979,9,1979-09-20T15:00:00Z,1979-09-22T15:00:00Z,JPN,Tokyo,Artistic Swimming World Cup,SY
15,FINA Olympic Games Artistic Swimming Qualification Tournament 2021,2021,6,2021-06-09T23:00:00Z,2021-06-12T23:00:00Z,ESP,Barcelona,Artistic Swimming Olympic Games Qualification Tournament,SY
281,FINA Olympic Games Synchronised Swimming Qualification Tournament 2016,2016,3,2016-03-02T03:00:00Z,2016-03-06T03:00:00Z,BRA,Rio de Janeiro,Artistic Swimming Olympic Games Qualification Tournament,SY
485,FINA Olympic Games Synchronised Swimming Qualification Tournament 2012,2012,4,2012-04-18T00:00:00Z,2012-04-22T00:00:00Z,GBR,London,Artistic Swimming Olympic Games Qualification Tournament,SY
898,FINA Olympic Games Synchronised Swimming Qualification Tournament 2000,2000,4,2000-04-09T14:00:00Z,2000-04-12T14:00:00Z,AUS,Sydney,Artistic Swimming Olympic Games Qualification Tournament,SY
159,FINA World Junior Artistic Swimming Championships 2018,2018,7,2018-07-17T23:00:00Z,2018-07-21T23:00:00Z,HUN,Budapest,World Junior Artistic Swimming Championships,SY
267,FINA World Junior Synchronised Swimming Championships 2016,2016,7,2016-07-08T21:00:00Z,2016-07-12T21:00:00Z,RUS,Kazan,World Junior Artistic Swimming Championships,SY
370,FINA World Junior Synchronised Swimming Championship 2014,2014,7,2014-07-29T22:00:00Z,2014-08-02T22:00:00Z,FIN,Helsinki,World Junior Artistic Swimming Championships,SY
461,FINA World Junior Synchronised Swimming Championships 2012,2012,9,2012-09-11T22:00:00Z,2012-09-15T22:00:00Z,GRE,Volos,World Junior Artistic Swimming Championships,SY
562,FINA World Junior Synchronised Swimming Championships 2010,2010,8,2010-08-11T05:00:00Z,2010-08-15T05:00:00Z,USA,Indianapolis,World Junior Artistic Swimming Championships,SY
2802,FINA World Junior Artistic Swimming Championships 2022,2022,8,2022-08-23T05:00:00Z,2022-08-27T05:00:00Z,CAN,Quebec City,World Junior Artistic Swimming Championships,SY
103,FINA Women's Water Polo World League Super Final 2019,2019,6,2019-06-03T23:00:00Z,2019-06-06T23:00:00Z,HUN,Budapest,Water Polo World League Super Final Women,WP
170,FINA Women's Water Polo World League Super Final 2018,2018,5,2018-05-27T16:00:00Z,2018-06-01T16:00:00Z,CHN,Kunshan,Water Polo World League Super Final Women,WP
218,FINA Women's Water Polo World League Super Final 2017,2017,6,2017-06-05T16:00:00Z,2017-06-10T16:00:00Z,CHN,Shanghai,Water Polo World League Super Final Women,WP
271,FINA Women's Water Polo World League Super Final 2016,2016,6,2016-06-06T16:00:00Z,2016-06-11T16:00:00Z,CHN,Shanghai,Water Polo World League Super Final Women,WP
319,FINA Women's Water Polo World League Super Final 2015,2015,6,2015-06-08T16:00:00Z,2015-06-13T16:00:00Z,CHN,Shanghai,Water Polo World League Super Final Women,WP
376,FINA Women's Water Polo World League Super Final 2014 ,2014,6,2014-06-09T16:00:00Z,2014-06-14T16:00:00Z,CHN,Beijing,Water Polo World League Super Final Women,WP
419,FINA Women's Water Polo World League Super Final 2013,2013,5,2013-05-31T16:00:00Z,2013-06-05T16:00:00Z,CHN,Beijing,Water Polo World League Super Final Women,WP
475,FINA Women's Water Polo World League Super Final 2012,2012,5,2012-05-28T16:00:00Z,2012-06-02T16:00:00Z,CHN,Changshu,Water Polo World League Super Final Women,WP
521,FINA Women's Water Polo World League Super Final 2011,2011,6,2011-06-13T16:00:00Z,2011-06-18T16:00:00Z,CHN,Tianjin,Water Polo World League Super Final Women,WP
571,FINA Women's Water Polo World League Super Final 2010,2010,6,2010-06-28T08:00:00Z,2010-07-03T08:00:00Z,USA,San Diego,Water Polo World League Super Final Women,WP
622,FINA Women's Water Polo World League Super Final 2009,2009,6,2009-06-08T21:00:00Z,2009-06-13T21:00:00Z,RUS,Kirishi,Water Polo World League Super Final Women,WP
